0,0,0,0,6,2,0,1,0,0,0,0.0,0.0,3.4059873751113225E-4,6
1,1,1,2,3,2,405,1,394,0,400,0.1464074676990154,-0.06220746769901551,3.4059873751113225E-4
2,2,3,4,5,2,405,1,394,0,400,0.1464074676990154,-0.06136646769901548,3.4059873751113225E-4
3,0,0,4,5,2,405,1,394,0,400,0.1464074676990154,-0.06220746769901551,3.4059873751113225E-4
4,0,0,1,1,2,405,1,394,0,400,0.1464074676990154,-0.1464074676990154,3.4059873751113225E-4
5,2,3,0,1,2,405,1,394,0,400,0.1464074676990154,-0.06136646769901548,3.4059873751113225E-4
6,10,13,3,4,2,405,1,394,0,400,0.1464074676990154,-0.0596844676990155,3.4059873751113225E-4
7,10,13,3,4,2,405,1,394,0,400,0.1464074676990154,-0.0596844676990155,3.4059873751113225E-4
8,0,0,3,4,2,405,1,394,0,400,0.1464074676990154,-0.06220746769901551,3.4059873751113225E-4
9,1,1,0,0,2,405,1,394,0,400,0.1464074676990154,-0.1464074676990154,3.4059873751113225E-4
10,12,15,0,0,2,405,1,394,0,400,0.1464074676990154,-0.14388446769901544,3.4059873751113225E-4
11,19,22,0,0,2,405,1,394,0,400,0.1464074676990154,-0.14388446769901544,3.4059873751113225E-4
12,23,26,0,0,2,405,1,394,0,400,0.1464074676990154,-0.14388446769901544,3.4059873751113225E-4
13,0,0,0,0,2,405,1,394,0,400,0.1464074676990154,-0.1464074676990154,3.4059873751113225E-4
