0,0,0,0,606,2,0,1,0,0,0,0.0,0.0,0.32927448145625793,606
1,134,134,27,237,2,170,1,14,0,1015,0.41805535807259053,17.011344641927433,0.32927448145625793
2,73,73,26,323,2,288,1,14,0,897,0.35948300502601055,24.479516994973988,0.32927448145625793
3,0,0,107,107,2,1172,1,13,0,14,0.005147672847846389,-0.005147672847846389,0.32927448145625793
4,54,54,55,156,2,988,1,13,0,198,0.06905073430052361,5.656549265699477,0.32927448145625793
5,219,228,36,273,2,134,1,274,0,791,0.3111757581793092,19.65179324182072,0.32927448145625793
6,183,185,93,417,2,250,1,97,0,852,0.3383739591613006,26.775708040838726,0.32927448145625793
7,99,101,2,107,2,796,1,74,0,329,0.11764979079099479,8.556632209209003,0.32927448145625793
8,59,75,125,276,2,920,1,44,0,235,0.08258507303834448,8.266670926961652,0.32927448145625793
9,38,311,0,0,2,93,1,1088,0,18,0.009797695168810542,0.2197953048311897,0.32927448145625793
10,18,438,0,0,2,92,1,1089,0,18,0.009800770119234583,0.3434192298807653,0.32927448145625793
11,185,301,0,0,2,788,1,394,0,17,0.007327559003773872,0.09022844099622608,0.32927448145625793
12,17,215,0,0,2,507,1,675,0,17,0.008189586557036697,0.1583284134429632,0.32927448145625793
13,10,159,0,0,2,856,1,325,0,18,0.0074549979080575065,0.11785400209194252,0.32927448145625793
